index,time_s,acc,vel,pos
1072,0.536000000,0.000000000,100.000000000,43.600000000
1073,0.536500000,0.000000000,100.000000000,43.650000000
1074,0.537000000,0.000000000,100.000000000,43.700000000
1075,0.537500000,0.000000000,100.000000000,43.750000000
1076,0.538000000,0.000000000,100.000000000,43.800000000
1077,0.538500000,0.000000000,100.000000000,43.850000000
1078,0.539000000,0.000000000,100.000000000,43.900000000
1079,0.539500000,0.000000000,100.000000000,43.950000000
1080,0.540000000,0.000000000,100.000000000,44.000000000
1081,0.540500000,0.000000000,100.000000000,44.050000000
1082,0.541000000,0.000000000,100.000000000,44.100000000
1083,0.541500000,0.000000000,100.000000000,44.150000000
1084,0.542000000,0.000000000,100.000000000,44.200000000
1085,0.542500000,0.000000000,100.000000000,44.250000000
1086,0.543000000,0.000000000,100.000000000,44.300000000
1087,0.543500000,0.000000000,100.000000000,44.350000000
1088,0.544000000,0.000000000,100.000000000,44.400000000
1089,0.544500000,0.000000000,100.000000000,44.450000000
1090,0.545000000,0.000000000,100.000000000,44.500000000
1091,0.545500000,0.000000000,100.000000000,44.550000000
1092,0.546000000,0.000000000,100.000000000,44.600000000
1093,0.546500000,0.000000000,100.000000000,44.650000000
1094,0.547000000,0.000000000,100.000000000,44.700000000
1095,0.547500000,0.000000000,100.000000000,44.750000000
1096,0.548000000,0.000000000,100.000000000,44.800000000
1097,0.548500000,0.000000000,100.000000000,44.850000000
1098,0.549000000,0.000000000,100.000000000,44.900000000
1099,0.549500000,0.000000000,100.000000000,44.950000000
1100,0.550000000,0.000000000,100.000000000,45.000000000
1101,0.550500000,0.000000000,100.000000000,45.050000000
1102,0.551000000,0.000000000,100.000000000,45.100000000
1103,0.551500000,0.000000000,100.000000000,45.150000000
1104,0.552000000,0.000000000,100.000000000,45.200000000
1105,0.552500000,0.000000000,100.000000000,45.250000000
1106,0.553000000,0.000000000,100.000000000,45.300000000
1107,0.553500000,0.000000000,100.000000000,45.350000000
1108,0.554000000,0.000000000,100.000000000,45.400000000
1109,0.554500000,0.000000000,100.000000000,45.450000000
1110,0.555000000,0.000000000,100.000000000,45.500000000
1111,0.555500000,0.000000000,100.000000000,45.550000000
1112,0.556000000,0.000000000,100.000000000,45.600000000
1113,0.556500000,0.000000000,100.000000000,45.650000000
1114,0.557000000,0.000000000,100.000000000,45.700000000
1115,0.557500000,0.000000000,100.000000000,45.750000000
1116,0.558000000,0.000000000,100.000000000,45.800000000
1117,0.558500000,0.000000000,100.000000000,45.850000000
1118,0.559000000,0.000000000,100.000000000,45.900000000
1119,0.559500000,0.000000000,100.000000000,45.950000000
1120,0.560000000,0.000000000,100.000000000,46.000000000
1121,0.560500000,0.000000000,100.000000000,46.050000000
1122,0.561000000,0.000000000,100.000000000,46.100000000
1123,0.561500000,0.000000000,100.000000000,46.150000000
1124,0.562000000,0.000000000,100.000000000,46.200000000
1125,0.562500000,0.000000000,100.000000000,46.250000000
1126,0.563000000,0.000000000,100.000000000,46.300000000
1127,0.563500000,0.000000000,100.000000000,46.350000000
1128,0.564000000,0.000000000,100.000000000,46.400000000
1129,0.564500000,0.000000000,100.000000000,46.450000000
1130,0.565000000,0.000000000,100.000000000,46.500000000
1131,0.565500000,0.000000000,100.000000000,46.550000000
1132,0.566000000,0.000000000,100.000000000,46.600000000
1133,0.566500000,0.000000000,100.000000000,46.650000000
1134,0.567000000,0.000000000,100.000000000,46.700000000
1135,0.567500000,0.000000000,100.000000000,46.750000000
1136,0.568000000,0.000000000,100.000000000,46.800000000
1137,0.568500000,0.000000000,100.000000000,46.850000000
1138,0.569000000,0.000000000,100.000000000,46.900000000
1139,0.569500000,0.000000000,100.000000000,46.950000000
1140,0.570000000,0.000000000,100.000000000,47.000000000
1141,0.570500000,0.000000000,100.000000000,47.050000000
1142,0.571000000,0.000000000,100.000000000,47.100000000
1143,0.571500000,0.000000000,100.000000000,47.150000000
1144,0.572000000,0.000000000,100.000000000,47.200000000
1145,0.572500000,0.000000000,100.000000000,47.250000000
1146,0.573000000,0.000000000,100.000000000,47.300000000
1147,0.573500000,0.000000000,100.000000000,47.350000000
1148,0.574000000,0.000000000,100.000000000,47.400000000
1149,0.574500000,0.000000000,100.000000000,47.450000000
1150,0.575000000,0.000000000,100.000000000,47.500000000
1151,0.575500000,0.000000000,100.000000000,47.550000000
1152,0.576000000,0.000000000,100.000000000,47.600000000
1153,0.576500000,0.000000000,100.000000000,47.650000000
1154,0.577000000,0.000000000,100.000000000,47.700000000
1155,0.577500000,0.000000000,100.000000000,47.750000000
1156,0.578000000,0.000000000,100.000000000,47.800000000
1157,0.578500000,0.000000000,100.000000000,47.850000000
1158,0.579000000,0.000000000,100.000000000,47.900000000
1159,0.579500000,0.000000000,100.000000000,47.950000000
1160,0.580000000,0.000000000,100.000000000,48.000000000
1161,0.580500000,0.000000000,100.000000000,48.050000000
1162,0.581000000,0.000000000,100.000000000,48.100000000
1163,0.581500000,0.000000000,100.000000000,48.150000000
1164,0.582000000,0.000000000,100.000000000,48.200000000
1165,0.582500000,0.000000000,100.000000000,48.250000000
1166,0.583000000,0.000000000,100.000000000,48.300000000
1167,0.583500000,0.000000000,100.000000000,48.350000000
1168,0.584000000,0.000000000,100.000000000,48.400000000
1169,0.584500000,0.000000000,100.000000000,48.450000000
1170,0.585000000,0.000000000,100.000000000,48.500000000
1171,0.585500000,0.000000000,100.000000000,48.550000000
1172,0.586000000,0.000000000,100.000000000,48.600000000
1173,0.586500000,0.000000000,100.000000000,48.650000000
1174,0.587000000,0.000000000,100.000000000,48.700000000
1175,0.587500000,0.000000000,100.000000000,48.750000000
1176,0.588000000,0.000000000,100.000000000,48.800000000
1177,0.588500000,0.000000000,100.000000000,48.850000000
1178,0.589000000,0.000000000,100.000000000,48.900000000
1179,0.589500000,0.000000000,100.000000000,48.950000000
1180,0.590000000,0.000000000,100.000000000,49.000000000
1181,0.590500000,0.000000000,100.000000000,49.050000000
1182,0.591000000,0.000000000,100.000000000,49.100000000
1183,0.591500000,0.000000000,100.000000000,49.150000000
1184,0.592000000,0.000000000,100.000000000,49.200000000
1185,0.592500000,0.000000000,100.000000000,49.250000000
1186,0.593000000,0.000000000,100.000000000,49.300000000
1187,0.593500000,0.000000000,100.000000000,49.350000000
1188,0.594000000,0.000000000,100.000000000,49.400000000
1189,0.594500000,0.000000000,100.000000000,49.450000000
1190,0.595000000,0.000000000,100.000000000,49.500000000
1191,0.595500000,0.000000000,100.000000000,49.550000000
1192,0.596000000,0.000000000,100.000000000,49.600000000
1193,0.596500000,0.000000000,100.000000000,49.650000000
1194,0.597000000,0.000000000,100.000000000,49.700000000
1195,0.597500000,0.000000000,100.000000000,49.750000000
1196,0.598000000,0.000000000,100.000000000,49.800000000
1197,0.598500000,0.000000000,100.000000000,49.850000000
1198,0.599000000,0.000000000,100.000000000,49.900000000
1199,0.599500000,0.000000000,100.000000000,49.950000000
1200,0.600000000,0.000000000,100.000000000,50.000000000
1201,0.600500000,0.000000000,100.000000000,50.050000000
1202,0.601000000,0.000000000,100.000000000,50.100000000
1203,0.601500000,0.000000000,100.000000000,50.150000000
1204,0.602000000,0.000000000,100.000000000,50.200000000
1205,0.602500000,0.000000000,100.000000000,50.250000000
1206,0.603000000,0.000000000,100.000000000,50.300000000
1207,0.603500000,0.000000000,100.000000000,50.350000000
1208,0.604000000,0.000000000,100.000000000,50.400000000
1209,0.604500000,0.000000000,100.000000000,50.450000000
1210,0.605000000,0.000000000,100.000000000,50.500000000
1211,0.605500000,0.000000000,100.000000000,50.550000000
1212,0.606000000,0.000000000,100.000000000,50.600000000
1213,0.606500000,0.000000000,100.000000000,50.650000000
1214,0.607000000,0.000000000,100.000000000,50.700000000
1215,0.607500000,0.000000000,100.000000000,50.750000000
1216,0.608000000,0.000000000,100.000000000,50.800000000
1217,0.608500000,0.000000000,100.000000000,50.850000000
1218,0.609000000,0.000000000,100.000000000,50.900000000
1219,0.609500000,0.000000000,100.000000000,50.950000000
1220,0.610000000,0.000000000,100.000000000,51.000000000
1221,0.610500000,0.000000000,100.000000000,51.050000000
1222,0.611000000,0.000000000,100.000000000,51.100000000
1223,0.611500000,0.000000000,100.000000000,51.150000000
1224,0.612000000,0.000000000,100.000000000,51.200000000
1225,0.612500000,0.000000000,100.000000000,51.250000000
1226,0.613000000,0.000000000,100.000000000,51.300000000
1227,0.613500000,0.000000000,100.000000000,51.350000000
1228,0.614000000,0.000000000,100.000000000,51.400000000
1229,0.614500000,0.000000000,100.000000000,51.450000000
1230,0.615000000,0.000000000,100.000000000,51.500000000
1231,0.615500000,0.000000000,100.000000000,51.550000000
1232,0.616000000,0.000000000,100.000000000,51.600000000
1233,0.616500000,0.000000000,100.000000000,51.650000000
1234,0.617000000,0.000000000,100.000000000,51.700000000
1235,0.617500000,0.000000000,100.000000000,51.750000000
1236,0.618000000,0.000000000,100.000000000,51.800000000
1237,0.618500000,0.000000000,100.000000000,51.850000000
1238,0.619000000,0.000000000,100.000000000,51.900000000
1239,0.619500000,0.000000000,100.000000000,51.950000000
1240,0.620000000,0.000000000,100.000000000,52.000000000
1241,0.620500000,0.000000000,100.000000000,52.050000000
1242,0.621000000,0.000000000,100.000000000,52.100000000
1243,0.621500000,0.000000000,100.000000000,52.150000000
1244,0.622000000,0.000000000,100.000000000,52.200000000
1245,0.622500000,0.000000000,100.000000000,52.250000000
1246,0.623000000,0.000000000,100.000000000,52.300000000
1247,0.623500000,0.000000000,100.000000000,52.350000000
1248,0.624000000,0.000000000,100.000000000,52.400000000
1249,0.624500000,0.000000000,100.000000000,52.450000000
1250,0.625000000,0.000000000,100.000000000,52.500000000
1251,0.625500000,0.000000000,100.000000000,52.550000000
1252,0.626000000,0.000000000,100.000000000,52.600000000
1253,0.626500000,0.000000000,100.000000000,52.650000000
1254,0.627000000,0.000000000,100.000000000,52.700000000
1255,0.627500000,0.000000000,100.000000000,52.750000000
1256,0.628000000,0.000000000,100.000000000,52.800000000
1257,0.628500000,0.000000000,100.000000000,52.850000000
1258,0.629000000,0.000000000,100.000000000,52.900000000
1259,0.629500000,0.000000000,100.000000000,52.950000000
1260,0.630000000,0.000000000,100.000000000,53.000000000
1261,0.630500000,0.000000000,100.000000000,53.050000000
1262,0.631000000,0.000000000,100.000000000,53.100000000
1263,0.631500000,0.000000000,100.000000000,53.150000000
1264,0.632000000,0.000000000,100.000000000,53.200000000
1265,0.632500000,0.000000000,100.000000000,53.250000000
1266,0.633000000,0.000000000,100.000000000,53.300000000
1267,0.633500000,0.000000000,100.000000000,53.350000000
1268,0.634000000,0.000000000,100.000000000,53.400000000
1269,0.634500000,0.000000000,100.000000000,53.450000000
1270,0.635000000,0.000000000,100.000000000,53.500000000
1271,0.635500000,0.000000000,100.000000000,53.550000000
1272,0.636000000,0.000000000,100.000000000,53.600000000
1273,0.636500000,0.000000000,100.000000000,53.650000000
1274,0.637000000,0.000000000,100.000000000,53.700000000
1275,0.637500000,0.000000000,100.000000000,53.750000000
1276,0.638000000,0.000000000,100.000000000,53.800000000
1277,0.638500000,0.000000000,100.000000000,53.850000000
1278,0.639000000,0.000000000,100.000000000,53.900000000
1279,0.639500000,0.000000000,100.000000000,53.950000000
1280,0.640000000,0.000000000,100.000000000,54.000000000
1281,0.640500000,0.000000000,100.000000000,54.050000000
1282,0.641000000,0.000000000,100.000000000,54.100000000
1283,0.641500000,0.000000000,100.000000000,54.150000000
1284,0.642000000,0.000000000,100.000000000,54.200000000
1285,0.642500000,0.000000000,100.000000000,54.250000000
1286,0.643000000,0.000000000,100.000000000,54.300000000
1287,0.643500000,0.000000000,100.000000000,54.350000000
1288,0.644000000,0.000000000,100.000000000,54.400000000
1289,0.644500000,0.000000000,100.000000000,54.450000000
1290,0.645000000,0.000000000,100.000000000,54.500000000
1291,0.645500000,0.000000000,100.000000000,54.550000000
1292,0.646000000,0.000000000,100.000000000,54.600000000
1293,0.646500000,0.000000000,100.000000000,54.650000000
1294,0.647000000,0.000000000,100.000000000,54.700000000
1295,0.647500000,0.000000000,100.000000000,54.750000000
1296,0.648000000,0.000000000,100.000000000,54.800000000
1297,0.648500000,0.000000000,100.000000000,54.850000000
1298,0.649000000,0.000000000,100.000000000,54.900000000
1299,0.649500000,0.000000000,100.000000000,54.950000000
1300,0.650000000,0.000000000,100.000000000,55.000000000
1301,0.650500000,0.000000000,100.000000000,55.050000000
1302,0.651000000,0.000000000,100.000000000,55.100000000
1303,0.651500000,0.000000000,100.000000000,55.150000000
1304,0.652000000,0.000000000,100.000000000,55.200000000
1305,0.652500000,0.000000000,100.000000000,55.250000000
1306,0.653000000,0.000000000,100.000000000,55.300000000
1307,0.653500000,0.000000000,100.000000000,55.350000000
1308,0.654000000,0.000000000,100.000000000,55.400000000
1309,0.654500000,0.000000000,100.000000000,55.450000000
1310,0.655000000,0.000000000,100.000000000,55.500000000
1311,0.655500000,0.000000000,100.000000000,55.550000000
1312,0.656000000,0.000000000,100.000000000,55.600000000
1313,0.656500000,0.000000000,100.000000000,55.650000000
1314,0.657000000,0.000000000,100.000000000,55.700000000
1315,0.657500000,0.000000000,100.000000000,55.750000000
1316,0.658000000,0.000000000,100.000000000,55.800000000
1317,0.658500000,0.000000000,100.000000000,55.850000000
1318,0.659000000,0.000000000,100.000000000,55.900000000
1319,0.659500000,0.000000000,100.000000000,55.950000000
1320,0.660000000,0.000000000,100.000000000,56.000000000
1321,0.660500000,0.000000000,100.000000000,56.050000000
1322,0.661000000,0.000000000,100.000000000,56.100000000
1323,0.661500000,0.000000000,100.000000000,56.150000000
1324,0.662000000,0.000000000,100.000000000,56.200000000
1325,0.662500000,0.000000000,100.000000000,56.250000000
1326,0.663000000,0.000000000,100.000000000,56.300000000
1327,0.663500000,0.000000000,100.000000000,56.350000000
1328,0.664000000,0.000000000,100.000000000,56.400000000
1329,0.664500000,0.000000000,100.000000000,56.450000000
1330,0.665000000,0.000000000,100.000000000,56.500000000
1331,0.665500000,0.000000000,100.000000000,56.550000000
1332,0.666000000,0.000000000,100.000000000,56.600000000
1333,0.666500000,0.000000000,100.000000000,56.650000000
1334,0.667000000,0.000000000,100.000000000,56.700000000
1335,0.667500000,0.000000000,100.000000000,56.750000000
1336,0.668000000,0.000000000,100.000000000,56.800000000
1337,0.668500000,0.000000000,100.000000000,56.850000000
1338,0.669000000,0.000000000,100.000000000,56.900000000
1339,0.669500000,0.000000000,100.000000000,56.950000000
1340,0.670000000,0.000000000,100.000000000,57.000000000
1341,0.670500000,0.000000000,100.000000000,57.050000000
1342,0.671000000,0.000000000,100.000000000,57.100000000
1343,0.671500000,0.000000000,100.000000000,57.150000000
1344,0.672000000,0.000000000,100.000000000,57.200000000
1345,0.672500000,0.000000000,100.000000000,57.250000000
1346,0.673000000,0.000000000,100.000000000,57.300000000
1347,0.673500000,0.000000000,100.000000000,57.350000000
1348,0.674000000,0.000000000,100.000000000,57.400000000
1349,0.674500000,0.000000000,100.000000000,57.450000000
1350,0.675000000,0.000000000,100.000000000,57.500000000
1351,0.675500000,0.000000000,100.000000000,57.550000000
1352,0.676000000,0.000000000,100.000000000,57.600000000
1353,0.676500000,0.000000000,100.000000000,57.650000000
1354,0.677000000,0.000000000,100.000000000,57.700000000
1355,0.677500000,0.000000000,100.000000000,57.750000000
1356,0.678000000,0.000000000,100.000000000,57.800000000
1357,0.678500000,0.000000000,100.000000000,57.850000000
1358,0.679000000,0.000000000,100.000000000,57.900000000
1359,0.679500000,0.000000000,100.000000000,57.950000000
1360,0.680000000,0.000000000,100.000000000,58.000000000
1361,0.680500000,0.000000000,100.000000000,58.050000000
1362,0.681000000,0.000000000,100.000000000,58.100000000
1363,0.681500000,0.000000000,100.000000000,58.150000000
1364,0.682000000,0.000000000,100.000000000,58.200000000
1365,0.682500000,0.000000000,100.000000000,58.250000000
1366,0.683000000,0.000000000,100.000000000,58.300000000
1367,0.683500000,0.000000000,100.000000000,58.350000000
1368,0.684000000,0.000000000,100.000000000,58.400000000
1369,0.684500000,0.000000000,100.000000000,58.450000000
1370,0.685000000,0.000000000,100.000000000,58.500000000
1371,0.685500000,0.000000000,100.000000000,58.550000000
1372,0.686000000,0.000000000,100.000000000,58.600000000
1373,0.686500000,0.000000000,100.000000000,58.650000000
1374,0.687000000,0.000000000,100.000000000,58.700000000
1375,0.687500000,0.000000000,100.000000000,58.750000000
1376,0.688000000,0.000000000,100.000000000,58.800000000
1377,0.688500000,0.000000000,100.000000000,58.850000000
1378,0.689000000,0.000000000,100.000000000,58.900000000
1379,0.689500000,0.000000000,100.000000000,58.950000000
1380,0.690000000,0.000000000,100.000000000,59.000000000
1381,0.690500000,0.000000000,100.000000000,59.050000000
1382,0.691000000,0.000000000,100.000000000,59.100000000
1383,0.691500000,0.000000000,100.000000000,59.150000000
1384,0.692000000,0.000000000,100.000000000,59.200000000
1385,0.692500000,0.000000000,100.000000000,59.250000000
1386,0.693000000,0.000000000,100.000000000,59.300000000
1387,0.693500000,0.000000000,100.000000000,59.350000000
1388,0.694000000,0.000000000,100.000000000,59.400000000
1389,0.694500000,0.000000000,100.000000000,59.450000000
1390,0.695000000,0.000000000,100.000000000,59.500000000
1391,0.695500000,0.000000000,100.000000000,59.550000000
1392,0.696000000,0.000000000,100.000000000,59.600000000
1393,0.696500000,0.000000000,100.000000000,59.650000000
1394,0.697000000,0.000000000,100.000000000,59.700000000
1395,0.697500000,0.000000000,100.000000000,59.750000000
1396,0.698000000,0.000000000,100.000000000,59.800000000
1397,0.698500000,0.000000000,100.000000000,59.850000000
1398,0.699000000,0.000000000,100.000000000,59.900000000
1399,0.699500000,0.000000000,100.000000000,59.950000000
1400,0.700000000,0.000000000,100.000000000,60.000000000
1401,0.700500000,0.000000000,100.000000000,60.050000000
1402,0.701000000,0.000000000,100.000000000,60.100000000
1403,0.701500000,0.000000000,100.000000000,60.150000000
1404,0.702000000,0.000000000,100.000000000,60.200000000
1405,0.702500000,0.000000000,100.000000000,60.250000000
1406,0.703000000,0.000000000,100.000000000,60.300000000
1407,0.703500000,0.000000000,100.000000000,60.350000000
1408,0.704000000,0.000000000,100.000000000,60.400000000
1409,0.704500000,0.000000000,100.000000000,60.450000000
1410,0.705000000,0.000000000,100.000000000,60.500000000
1411,0.705500000,0.000000000,100.000000000,60.550000000
1412,0.706000000,0.000000000,100.000000000,60.600000000
1413,0.706500000,0.000000000,100.000000000,60.650000000
1414,0.707000000,0.000000000,100.000000000,60.700000000
1415,0.707500000,0.000000000,100.000000000,60.750000000
1416,0.708000000,0.000000000,100.000000000,60.800000000
1417,0.708500000,0.000000000,100.000000000,60.850000000
1418,0.709000000,0.000000000,100.000000000,60.900000000
1419,0.709500000,0.000000000,100.000000000,60.950000000
1420,0.710000000,0.000000000,100.000000000,61.000000000
1421,0.710500000,0.000000000,100.000000000,61.050000000
1422,0.711000000,0.000000000,100.000000000,61.100000000
1423,0.711500000,0.000000000,100.000000000,61.150000000
1424,0.712000000,0.000000000,100.000000000,61.200000000
1425,0.712500000,0.000000000,100.000000000,61.250000000
1426,0.713000000,0.000000000,100.000000000,61.300000000
1427,0.713500000,0.000000000,100.000000000,61.350000000
1428,0.714000000,0.000000000,100.000000000,61.400000000
1429,0.714500000,0.000000000,100.000000000,61.450000000
1430,0.715000000,0.000000000,100.000000000,61.500000000
1431,0.715500000,0.000000000,100.000000000,61.550000000
1432,0.716000000,0.000000000,100.000000000,61.600000000
1433,0.716500000,0.000000000,100.000000000,61.650000000
1434,0.717000000,0.000000000,100.000000000,61.700000000
1435,0.717500000,0.000000000,100.000000000,61.750000000
1436,0.718000000,0.000000000,100.000000000,61.800000000
1437,0.718500000,0.000000000,100.000000000,61.850000000
1438,0.719000000,0.000000000,100.000000000,61.900000000
1439,0.719500000,0.000000000,100.000000000,61.950000000
1440,0.720000000,0.000000000,100.000000000,62.000000000
1441,0.720500000,0.000000000,100.000000000,62.050000000
1442,0.721000000,0.000000000,100.000000000,62.100000000
1443,0.721500000,0.000000000,100.000000000,62.150000000
1444,0.722000000,0.000000000,100.000000000,62.200000000
1445,0.722500000,0.000000000,100.000000000,62.250000000
1446,0.723000000,0.000000000,100.000000000,62.300000000
1447,0.723500000,0.000000000,100.000000000,62.350000000
1448,0.724000000,0.000000000,100.000000000,62.400000000
1449,0.724500000,0.000000000,100.000000000,62.450000000
1450,0.725000000,0.000000000,100.000000000,62.500000000
1451,0.725500000,0.000000000,100.000000000,62.550000000
1452,0.726000000,0.000000000,100.000000000,62.600000000
1453,0.726500000,0.000000000,100.000000000,62.650000000
1454,0.727000000,0.000000000,100.000000000,62.700000000
1455,0.727500000,0.000000000,100.000000000,62.750000000
1456,0.728000000,0.000000000,100.000000000,62.800000000
1457,0.728500000,0.000000000,100.000000000,62.850000000
1458,0.729000000,0.000000000,100.000000000,62.900000000
1459,0.729500000,0.000000000,100.000000000,62.950000000
1460,0.730000000,0.000000000,100.000000000,63.000000000
1461,0.730500000,0.000000000,100.000000000,63.050000000
1462,0.731000000,0.000000000,100.000000000,63.100000000
1463,0.731500000,0.000000000,100.000000000,63.150000000
1464,0.732000000,0.000000000,100.000000000,63.200000000
1465,0.732500000,0.000000000,100.000000000,63.250000000
1466,0.733000000,0.000000000,100.000000000,63.300000000
1467,0.733500000,0.000000000,100.000000000,63.350000000
1468,0.734000000,0.000000000,100.000000000,63.400000000
1469,0.734500000,0.000000000,100.000000000,63.450000000
1470,0.735000000,0.000000000,100.000000000,63.500000000
1471,0.735500000,0.000000000,100.000000000,63.550000000
1472,0.736000000,0.000000000,100.000000000,63.600000000
1473,0.736500000,0.000000000,100.000000000,63.650000000
1474,0.737000000,0.000000000,100.000000000,63.700000000
1475,0.737500000,0.000000000,100.000000000,63.750000000
1476,0.738000000,0.000000000,100.000000000,63.800000000
1477,0.738500000,0.000000000,100.000000000,63.850000000
1478,0.739000000,0.000000000,100.000000000,63.900000000
1479,0.739500000,0.000000000,100.000000000,63.950000000
1480,0.740000000,0.000000000,100.000000000,64.000000000
1481,0.740500000,0.000000000,100.000000000,64.050000000
1482,0.741000000,0.000000000,100.000000000,64.100000000
1483,0.741500000,0.000000000,100.000000000,64.150000000
1484,0.742000000,0.000000000,100.000000000,64.200000000
1485,0.742500000,0.000000000,100.000000000,64.250000000
1486,0.743000000,0.000000000,100.000000000,64.300000000
1487,0.743500000,0.000000000,100.000000000,64.350000000
1488,0.744000000,0.000000000,100.000000000,64.400000000
1489,0.744500000,0.000000000,100.000000000,64.450000000
1490,0.745000000,0.000000000,100.000000000,64.500000000
1491,0.745500000,0.000000000,100.000000000,64.550000000
1492,0.746000000,0.000000000,100.000000000,64.600000000
1493,0.746500000,0.000000000,100.000000000,64.650000000
1494,0.747000000,0.000000000,100.000000000,64.700000000
1495,0.747500000,0.000000000,100.000000000,64.750000000
1496,0.748000000,0.000000000,100.000000000,64.800000000
1497,0.748500000,0.000000000,100.000000000,64.850000000
1498,0.749000000,0.000000000,100.000000000,64.900000000
1499,0.749500000,0.000000000,100.000000000,64.950000000
1500,0.750000000,0.000000000,100.000000000,65.000000000
1501,0.750500000,0.000000000,100.000000000,65.050000000
1502,0.751000000,0.000000000,100.000000000,65.100000000
1503,0.751500000,0.000000000,100.000000000,65.150000000
1504,0.752000000,0.000000000,100.000000000,65.200000000
1505,0.752500000,0.000000000,100.000000000,65.250000000
1506,0.753000000,0.000000000,100.000000000,65.300000000
1507,0.753500000,0.000000000,100.000000000,65.350000000
1508,0.754000000,0.000000000,100.000000000,65.400000000
1509,0.754500000,0.000000000,100.000000000,65.450000000
1510,0.755000000,0.000000000,100.000000000,65.500000000
1511,0.755500000,0.000000000,100.000000000,65.550000000
1512,0.756000000,0.000000000,100.000000000,65.600000000
1513,0.756500000,0.000000000,100.000000000,65.650000000
1514,0.757000000,0.000000000,100.000000000,65.700000000
1515,0.757500000,0.000000000,100.000000000,65.750000000
1516,0.758000000,0.000000000,100.000000000,65.800000000
1517,0.758500000,0.000000000,100.000000000,65.850000000
1518,0.759000000,0.000000000,100.000000000,65.900000000
1519,0.759500000,0.000000000,100.000000000,65.950000000
1520,0.760000000,0.000000000,100.000000000,66.000000000
1521,0.760500000,0.000000000,100.000000000,66.050000000
1522,0.761000000,0.000000000,100.000000000,66.100000000
1523,0.761500000,0.000000000,100.000000000,66.150000000
1524,0.762000000,0.000000000,100.000000000,66.200000000
1525,0.762500000,0.000000000,100.000000000,66.250000000
1526,0.763000000,0.000000000,100.000000000,66.300000000
1527,0.763500000,0.000000000,100.000000000,66.350000000
1528,0.764000000,0.000000000,100.000000000,66.400000000
1529,0.764500000,0.000000000,100.000000000,66.450000000
1530,0.765000000,0.000000000,100.000000000,66.500000000
1531,0.765500000,0.000000000,100.000000000,66.550000000
1532,0.766000000,0.000000000,100.000000000,66.600000000
1533,0.766500000,0.000000000,100.000000000,66.650000000
1534,0.767000000,0.000000000,100.000000000,66.700000000
1535,0.767500000,0.000000000,100.000000000,66.750000000
1536,0.768000000,0.000000000,100.000000000,66.800000000
1537,0.768500000,0.000000000,100.000000000,66.850000000
1538,0.769000000,0.000000000,100.000000000,66.900000000
1539,0.769500000,0.000000000,100.000000000,66.950000000
1540,0.770000000,0.000000000,100.000000000,67.000000000
1541,0.770500000,0.000000000,100.000000000,67.050000000
1542,0.771000000,0.000000000,100.000000000,67.100000000
1543,0.771500000,0.000000000,100.000000000,67.150000000
1544,0.772000000,0.000000000,100.000000000,67.200000000
1545,0.772500000,0.000000000,100.000000000,67.250000000
1546,0.773000000,0.000000000,100.000000000,67.300000000
1547,0.773500000,0.000000000,100.000000000,67.350000000
1548,0.774000000,0.000000000,100.000000000,67.400000000
1549,0.774500000,0.000000000,100.000000000,67.450000000
1550,0.775000000,0.000000000,100.000000000,67.500000000
1551,0.775500000,0.000000000,100.000000000,67.550000000
1552,0.776000000,0.000000000,100.000000000,67.600000000
1553,0.776500000,0.000000000,100.000000000,67.650000000
1554,0.777000000,0.000000000,100.000000000,67.700000000
1555,0.777500000,0.000000000,100.000000000,67.750000000
1556,0.778000000,0.000000000,100.000000000,67.800000000
1557,0.778500000,0.000000000,100.000000000,67.850000000
1558,0.779000000,0.000000000,100.000000000,67.900000000
1559,0.779500000,0.000000000,100.000000000,67.950000000
1560,0.780000000,0.000000000,100.000000000,68.000000000
1561,0.780500000,0.000000000,100.000000000,68.050000000
1562,0.781000000,0.000000000,100.000000000,68.100000000
1563,0.781500000,0.000000000,100.000000000,68.150000000
1564,0.782000000,0.000000000,100.000000000,68.200000000
1565,0.782500000,0.000000000,100.000000000,68.250000000
1566,0.783000000,0.000000000,100.000000000,68.300000000
1567,0.783500000,0.000000000,100.000000000,68.350000000
1568,0.784000000,0.000000000,100.000000000,68.400000000
1569,0.784500000,0.000000000,100.000000000,68.450000000
1570,0.785000000,0.000000000,100.000000000,68.500000000
1571,0.785500000,0.000000000,100.000000000,68.550000000
1572,0.786000000,0.000000000,100.000000000,68.600000000
1573,0.786500000,0.000000000,100.000000000,68.650000000
1574,0.787000000,0.000000000,100.000000000,68.700000000
1575,0.787500000,0.000000000,100.000000000,68.750000000
1576,0.788000000,0.000000000,100.000000000,68.800000000
1577,0.788500000,0.000000000,100.000000000,68.850000000
1578,0.789000000,0.000000000,100.000000000,68.900000000
1579,0.789500000,0.000000000,100.000000000,68.950000000
1580,0.790000000,0.000000000,100.000000000,69.000000000
1581,0.790500000,0.000000000,100.000000000,69.050000000
1582,0.791000000,0.000000000,100.000000000,69.100000000
1583,0.791500000,0.000000000,100.000000000,69.150000000
1584,0.792000000,0.000000000,100.000000000,69.200000000
1585,0.792500000,0.000000000,100.000000000,69.250000000
1586,0.793000000,0.000000000,100.000000000,69.300000000
1587,0.793500000,0.000000000,100.000000000,69.350000000
1588,0.794000000,0.000000000,100.000000000,69.400000000
